"","state","date","avg_retail_rec_change","avg_parks_change"
"1","Alabama","2020-02-15",5.1551724137931,49.5714285714286
"2","Alabama","2020-02-16",-1.45454545454545,-5.47619047619048
"3","Alabama","2020-02-17",-1.16949152542373,12.9333333333333
"4","Alabama","2020-02-18",-4.28070175438596,-12.4666666666667
"5","Alabama","2020-02-19",1.43859649122807,6.66666666666667
"6","Alabama","2020-02-20",-7.56896551724138,-27.5882352941176
"7","Alabama","2020-02-21",0.523809523809524,9.33333333333333
"8","Alabama","2020-02-22",4.91379310344828,61.5833333333333
"9","Alabama","2020-02-23",3.14545454545455,12.0555555555556
"10","Alabama","2020-02-24",-3.68421052631579,-19.6
"11","Alabama","2020-02-25",8.40350877192983,31.8333333333333
"12","Alabama","2020-02-26",18.6315789473684,5
"13","Alabama","2020-02-27",16.6491228070175,9.84615384615385
"14","Alabama","2020-02-28",14.2258064516129,20.3571428571429
"15","Alabama","2020-02-29",19.6896551724138,73.3333333333333
"16","Alabama","2020-03-01",22.5740740740741,43.8666666666667
"17","Alabama","2020-03-02",10.0350877192982,-11.9333333333333
"18","Alabama","2020-03-03",26.5178571428571,33.25
"19","Alabama","2020-03-04",7.42105263157895,-5.58333333333333
"20","Alabama","2020-03-05",10.1052631578947,-1
"21","Alabama","2020-03-06",9.14754098360656,27.3571428571429
"22","Alabama","2020-03-07",14.4310344827586,75.8181818181818
"23","Alabama","2020-03-08",14.9444444444444,57.9230769230769
"24","Alabama","2020-03-09",11.7543859649123,35.2307692307692
"25","Alabama","2020-03-10",10.4912280701754,21
"26","Alabama","2020-03-11",10.6666666666667,27.0833333333333
"27","Alabama","2020-03-12",14.2105263157895,43.5384615384615
"28","Alabama","2020-03-13",8.09523809523809,23.2
"29","Alabama","2020-03-14",7.03448275862069,61.1818181818182
"30","Alabama","2020-03-15",-1.69090909090909,2.52941176470588
"31","Alabama","2020-03-16",1.71929824561404,13.9285714285714
"32","Alabama","2020-03-17",-5.89473684210526,27.1666666666667
"33","Alabama","2020-03-18",-9.10344827586207,42
"34","Alabama","2020-03-19",-14.1694915254237,22.3333333333333
"35","Alabama","2020-03-20",-24.90625,5.33333333333333
"36","Alabama","2020-03-21",-28.7868852459016,22.4285714285714
"37","Alabama","2020-03-22",-35.3333333333333,1.5
"38","Alabama","2020-03-23",-28.9827586206897,-16.6
"39","Alabama","2020-03-24",-27.3833333333333,2.75
"40","Alabama","2020-03-25",-22.7118644067797,34.4
"41","Alabama","2020-03-26",-24.4,28.2727272727273
"42","Alabama","2020-03-27",-27.53125,41.2142857142857
"43","Alabama","2020-03-28",-29.8666666666667,21.4545454545455
"44","Alabama","2020-03-29",-35.8545454545455,18.9230769230769
"45","Alabama","2020-03-30",-29.55,7
"46","Alabama","2020-03-31",-33.6065573770492,-19.4285714285714
"47","Alabama","2020-04-01",-19.4067796610169,21
"48","Alabama","2020-04-02",-25.5166666666667,11.9166666666667
"49","Alabama","2020-04-03",-24.578125,25.8
"50","Alabama","2020-04-04",-34.8833333333333,5.83333333333333
"51","Alabama","2020-04-05",-47.2982456140351,3.29411764705882
"52","Alabama","2020-04-06",-36.6176470588235,1.42857142857143
"53","Alabama","2020-04-07",-37.2352941176471,-13.6428571428571
"54","Alabama","2020-04-08",-35.0285714285714,1.83333333333333
"55","Alabama","2020-04-09",-32.4571428571429,5.84615384615385
"56","Alabama","2020-04-10",-31.7692307692308,8.4
"57","Alabama","2020-04-11",-35.8055555555556,21.4615384615385
"58","Alabama","2020-04-12",-61.3529411764706,-47.0416666666667
"59","Alabama","2020-04-13",-28.5882352941176,-7.64285714285714
"60","Alabama","2020-04-14",-25.8823529411765,3.53846153846154
"61","Alabama","2020-04-15",-13.9411764705882,11.5454545454545
"62","Alabama","2020-04-16",-20.5833333333333,14.75
"63","Alabama","2020-04-17",-25.1025641025641,30.3571428571429
"64","Alabama","2020-04-18",-26.6666666666667,12.4545454545455
"65","Alabama","2020-04-19",-41.2647058823529,-40.7391304347826
"66","Alabama","2020-04-20",-17.9411764705882,9.41666666666667
"67","Alabama","2020-04-21",-18.3333333333333,17.75
"68","Alabama","2020-04-22",-17.7142857142857,13.0909090909091
"69","Alabama","2020-04-23",-31.8333333333333,-25.3888888888889
"70","Alabama","2020-04-24",-21.7948717948718,34.2142857142857
"71","Alabama","2020-04-25",-25.1388888888889,16.9090909090909
"72","Alabama","2020-04-26",-24.5757575757576,19.4285714285714
"73","Alabama","2020-04-27",-15.9117647058824,18.1666666666667
"74","Alabama","2020-04-28",-16.3030303030303,22.4545454545455
"75","Alabama","2020-04-29",-16.9117647058824,-6.23076923076923
"76","Alabama","2020-04-30",-12.0277777777778,17.6666666666667
"77","Alabama","2020-05-01",-10.6315789473684,37.0909090909091
"78","Alabama","2020-05-02",-13.1666666666667,46.1
"79","Alabama","2020-05-03",-14.28125,48.5
"80","Alabama","2020-05-04",-6.32352941176471,15.8333333333333
"81","Alabama","2020-05-05",-7.48484848484848,17.6923076923077
"82","Alabama","2020-05-06",-5.67647058823529,37.7
"83","Alabama","2020-05-07",-9.63888888888889,35.5
"84","Alabama","2020-05-08",-17.8684210526316,-1.125
"85","Alabama","2020-05-09",-7.25,39.6363636363636
"86","Alabama","2020-05-10",-12.84375,49.9
"87","Alabama","2020-05-11",-6.08823529411765,29.75
"88","Alabama","2020-05-12",-4.24242424242424,32.1
"89","Alabama","2020-05-13",0.176470588235294,47.5
"90","Alabama","2020-05-14",-3.6,46.7142857142857
"91","Alabama","2020-05-15",-8.29545454545454,44.7272727272727
"92","Alabama","2020-05-16",-6.85714285714286,61.1818181818182
"93","Alabama","2020-05-17",-11.5526315789474,23.5454545454545
"94","Alabama","2020-05-18",-3.64102564102564,15.8571428571429
"95","Alabama","2020-05-19",-0.230769230769231,43.4444444444444
"96","Alabama","2020-05-20",3.89473684210526,46.2222222222222
"97","Alabama","2020-05-21",1,46.5714285714286
"98","Alabama","2020-05-22",-5.74418604651163,38.2142857142857
"99","Alabama","2020-05-23",-6.02380952380952,52.8
"100","Alabama","2020-05-24",-6.89189189189189,65.4444444444444
"101","Alabama","2020-05-25",-16.1538461538462,55.2222222222222
"102","Alabama","2020-05-26",-7.25641025641026,-6.58333333333333
"103","Alabama","2020-05-27",-4.53846153846154,14.0833333333333
"104","Alabama","2020-05-28",-0.45,34.8888888888889
"105","Alabama","2020-05-29",-5,47.25
"106","Alabama","2020-05-30",-3.5952380952381,71.7
"107","Alabama","2020-05-31",-3.2972972972973,65
"108","Alabama","2020-06-01",4.36842105263158,40.5
"109","Alabama","2020-06-02",2,47.5555555555556
"110","Alabama","2020-06-03",8.02631578947368,45.75
"111","Alabama","2020-06-04",1.325,39.2
"112","Alabama","2020-06-05",-5.44186046511628,38.9230769230769
"113","Alabama","2020-06-06",-3.4047619047619,52.6
"114","Alabama","2020-06-07",-7.32432432432432,20.4
"115","Alabama","2020-06-08",-5.73684210526316,4.5
"116","Alabama","2020-06-09",-4.05128205128205,5.61538461538461
"117","Alabama","2020-06-10",3.02631578947368,47.875
"118","Alabama","2020-06-11",1.825,55.375
"119","Alabama","2020-06-12",-3.54545454545455,74.3
"120","Alabama","2020-06-13",-1.33333333333333,82.7777777777778
"121","Alabama","2020-06-14",-2.62162162162162,61.4444444444444
"122","Alabama","2020-06-15",1.05263157894737,57.4444444444444
"123","Alabama","2020-06-16",2,65.5
"124","Alabama","2020-06-17",4.44736842105263,73.5
"125","Alabama","2020-06-18",1,68.4444444444444
"126","Alabama","2020-06-19",-2.09090909090909,77.5
"127","Alabama","2020-06-20",1.85714285714286,83.1111111111111
"128","Alabama","2020-06-21",-5.2972972972973,42.9
"129","Alabama","2020-06-22",-5.02631578947368,22.1818181818182
"130","Alabama","2020-06-23",-2.58974358974359,26.8333333333333
"131","Alabama","2020-06-24",-0.282051282051282,23
"132","Alabama","2020-06-25",-2.4,43.6666666666667
"133","Alabama","2020-06-26",-6.64444444444444,40.2857142857143
"134","Alabama","2020-06-27",-4.04651162790698,51.1111111111111
"135","Alabama","2020-06-28",-5.83783783783784,50.2222222222222
"136","Alabama","2020-06-29",-2,31.8181818181818
"137","Alabama","2020-06-30",1.97435897435897,40.2222222222222
"138","Alabama","2020-07-01",8.97435897435897,35.1111111111111
"139","Alabama","2020-07-02",12.7692307692308,48
"140","Alabama","2020-07-03",1.54761904761905,66.0909090909091
"141","Alabama","2020-07-04",-28,52.6
"142","Alabama","2020-07-05",-12.2432432432432,28.6666666666667
"143","Alabama","2020-07-06",-0.447368421052632,30.9090909090909
"144","Alabama","2020-07-07",-1.92307692307692,31
"145","Alabama","2020-07-08",0.846153846153846,38.6
"146","Alabama","2020-07-09",-1.825,46
"147","Alabama","2020-07-10",-7.22727272727273,40.8333333333333
"148","Alabama","2020-07-11",-4.66666666666667,68.1
"149","Alabama","2020-07-12",-11.5945945945946,23.0909090909091
"150","Alabama","2020-07-13",-2.55263157894737,28.5
"151","Alabama","2020-07-14",0.615384615384615,57.5
"152","Alabama","2020-07-15",0.578947368421053,37.4285714285714
"153","Alabama","2020-07-16",-3.625,37.3333333333333
"154","Alabama","2020-07-17",-8.02272727272727,38.1666666666667
"155","Alabama","2020-07-18",-5.72093023255814,53.3636363636364
"156","Alabama","2020-07-19",-7.57894736842105,37.7272727272727
"157","Alabama","2020-07-20",-5.78947368421053,23
"158","Alabama","2020-07-21",-5.12820512820513,22.4545454545455
"159","Alabama","2020-07-22",-0.921052631578947,39
"160","Alabama","2020-07-23",-4.725,21.4444444444444
"161","Alabama","2020-07-24",-8.77272727272727,31
"162","Alabama","2020-07-25",-6.67441860465116,44.1111111111111
"163","Alabama","2020-07-26",-8.23684210526316,36.7
"164","Alabama","2020-07-27",-4.89473684210526,21.1
"165","Alabama","2020-07-28",-5.23076923076923,23.0909090909091
"166","Alabama","2020-07-29",-2.71052631578947,28.1111111111111
"167","Alabama","2020-07-30",-4.45,31.4444444444444
"168","Alabama","2020-07-31",-3.55813953488372,35.8461538461538
"169","Alabama","2020-08-01",-1.64285714285714,53
"170","Alabama","2020-08-02",-4.84210526315789,41
"171","Alabama","2020-08-03",3.27027027027027,29.9090909090909
"172","Alabama","2020-08-04",1.05128205128205,34
"173","Alabama","2020-08-05",1.94736842105263,44
"174","Alabama","2020-08-06",-2.975,37.4545454545455
"175","Alabama","2020-08-07",-6.90909090909091,39.2307692307692
"176","Alabama","2020-08-08",-5.11627906976744,50.6
"177","Alabama","2020-08-09",-6.5,30.2
"178","Alabama","2020-08-10",-4.52631578947368,19.3846153846154
"179","Alabama","2020-08-11",-5,24.5
"180","Alabama","2020-08-12",-1.84615384615385,31.2
"181","Alabama","2020-08-13",-6.3,23.9090909090909
"182","Alabama","2020-08-14",-8.91111111111111,19.3076923076923
"183","Alabama","2020-08-15",-5.65116279069767,40.2222222222222
"184","Alabama","2020-08-16",-7.55263157894737,35.4444444444444
"185","Alabama","2020-08-17",-9.64285714285714,30
"186","Alabama","2020-08-18",-9.07692307692308,28
"187","Alabama","2020-08-19",-7.84615384615385,29
"188","Alabama","2020-08-20",-10,18
"189","Alabama","2020-08-21",-11.5555555555556,26
"190","Alabama","2020-08-22",-12,53
"191","Alabama","2020-08-23",-13.5,34
"192","Alabama","2020-08-24",-14.2857142857143,17
"193","Alabama","2020-08-25",-13.7692307692308,9
"194","Alabama","2020-08-26",-9.84615384615385,19
"195","Alabama","2020-08-27",-12.2352941176471,15
"196","Alabama","2020-08-28",-15.7222222222222,9
"197","Alabama","2020-08-29",-12.7058823529412,37
"198","Alabama","2020-08-30",-15.9375,15
"199","Alabama","2020-08-31",-11.8571428571429,15
"200","Alabama","2020-09-01",-7,20
"201","Alabama","2020-09-02",-7.53846153846154,32
"202","Alabama","2020-09-03",-3.66666666666667,31
"203","Alabama","2020-09-04",-5.41176470588235,40
"204","Alabama","2020-09-05",-8.23529411764706,73
"205","Alabama","2020-09-06",-8.28571428571429,82
"206","Alabama","2020-09-07",-15.2857142857143,71
"207","Alabama","2020-09-08",-9.69230769230769,29
"208","Alabama","2020-09-09",-7.23076923076923,36
"209","Alabama","2020-09-10",-9.94117647058824,33
"210","Alabama","2020-09-11",-8.13333333333333,43.8461538461538
"211","Alabama","2020-09-12",-6.51162790697674,56.1818181818182
"212","Alabama","2020-09-13",-9.36842105263158,33.9166666666667
"213","Alabama","2020-09-14",-5.28205128205128,21.2307692307692
"214","Alabama","2020-09-15",-8.64102564102564,12.4444444444444
"215","Alabama","2020-09-16",-24.5897435897436,-2.69230769230769
"216","Alabama","2020-09-17",-8.125,23.3636363636364
"217","Alabama","2020-09-18",-8.25581395348837,34.5714285714286
"218","Alabama","2020-09-19",-5.53488372093023,46.8
"219","Alabama","2020-09-20",-6.91891891891892,38.8
"220","Alabama","2020-09-21",-5.13157894736842,19.1538461538462
"221","Alabama","2020-09-22",-5.97435897435897,21
"222","Alabama","2020-09-23",-5.28205128205128,10.2727272727273
"223","Alabama","2020-09-24",-13.5121951219512,-19.8571428571429
"224","Alabama","2020-09-25",-9.11363636363636,7.5
"225","Alabama","2020-09-26",-10.5813953488372,36.6363636363636
"226","Alabama","2020-09-27",-9.1578947368421,29.3333333333333
"227","Alabama","2020-09-28",-10.7894736842105,-8.69230769230769
"228","Alabama","2020-09-29",-7.35897435897436,12.9090909090909
"229","Alabama","2020-09-30",-1.97368421052632,20.2727272727273
"230","Alabama","2020-10-01",-0.475,23.25
"231","Alabama","2020-10-02",-0.581395348837209,29.6
"232","Alabama","2020-10-03",-2.5952380952381,40.6363636363636
"233","Alabama","2020-10-04",-4.10526315789474,34
"234","Alabama","2020-10-05",-2.89473684210526,14.9230769230769
"235","Alabama","2020-10-06",-2.76923076923077,19.2
"236","Alabama","2020-10-07",-3.5,24.1818181818182
"237","Alabama","2020-10-08",-6.525,13.4
"238","Alabama","2020-10-09",-11.9545454545455,4.1875
"239","Alabama","2020-10-10",-18.906976744186,-8.8125
"240","Alabama","2020-10-11",-12.5,2.86666666666667
"241","Alabama","2020-10-12",-8.73684210526316,14.4615384615385
"242","Alabama","2020-10-13",-6.15384615384615,26.2222222222222
"243","Alabama","2020-10-14",-5.02631578947368,24.0909090909091
"244","Alabama","2020-10-15",-6.5,16.1818181818182
"245","Alabama","2020-10-16",-8,18.1428571428571
"246","Alabama","2020-10-17",-6.74418604651163,49.1818181818182
"247","Alabama","2020-10-18",-7.63157894736842,32.2727272727273
"248","Alabama","2020-10-19",-9.33333333333333,11.5384615384615
"249","Alabama","2020-10-20",-8.61538461538461,20.4
"250","Alabama","2020-10-21",-6.21052631578947,19.3636363636364
"251","Alabama","2020-10-22",-8.12195121951219,21.9166666666667
"252","Alabama","2020-10-23",-8.65909090909091,19.0666666666667
"253","Alabama","2020-10-24",-14.6511627906977,4.93333333333333
"254","Alabama","2020-10-25",-10.0789473684211,25.25
"255","Alabama","2020-10-26",-8.7948717948718,6.76923076923077
"256","Alabama","2020-10-27",-8.15384615384615,12.5454545454545
"257","Alabama","2020-10-28",-8.925,-13.75
"258","Alabama","2020-10-29",-9.575,2.5
"259","Alabama","2020-10-30",-3.58139534883721,9.73333333333333
"260","Alabama","2020-10-31",-3.30232558139535,47.4166666666667
"261","Alabama","2020-11-01",-5.21052631578947,22.0769230769231
"262","Alabama","2020-11-02",-4.63157894736842,-0.357142857142857
"263","Alabama","2020-11-03",12.0540540540541,30.875
"264","Alabama","2020-11-04",-5.41025641025641,9.08333333333333
"265","Alabama","2020-11-05",-8.025,8.25
"266","Alabama","2020-11-06",-9.77272727272727,12.5333333333333
"267","Alabama","2020-11-07",-7.76744186046512,32.3333333333333
"268","Alabama","2020-11-08",-8.21052631578947,22.4285714285714
"269","Alabama","2020-11-09",-8.66666666666667,-0.230769230769231
"270","Alabama","2020-11-10",-6.66666666666667,-0.636363636363636
"271","Alabama","2020-11-11",-6.125,-6.15384615384615
"272","Alabama","2020-11-12",-9.875,1
"273","Alabama","2020-11-13",-9.93181818181818,8.6875
"274","Alabama","2020-11-14",-6.04651162790698,37.4615384615385
"275","Alabama","2020-11-15",-10.1842105263158,4.93333333333333
"276","Alabama","2020-11-16",-8.2051282051282,-4.35714285714286
"277","Alabama","2020-11-17",-7.53846153846154,1.66666666666667
"278","Alabama","2020-11-18",-5.97368421052632,3.16666666666667
"279","Alabama","2020-11-19",-9.2,-2.84615384615385
"280","Alabama","2020-11-20",-9.62222222222222,6.1875
"281","Alabama","2020-11-21",-8.58139534883721,29.8461538461538
"282","Alabama","2020-11-22",-8.52631578947368,10.0666666666667
"283","Alabama","2020-11-23",-3.02631578947368,-5.38461538461539
"284","Alabama","2020-11-24",3.38461538461538,6
"285","Alabama","2020-11-25",11.5945945945946,-6.53846153846154
"286","Alabama","2020-11-26",-76.0227272727273,-6.21428571428571
"287","Alabama","2020-11-27",-17.9555555555556,5.6875
"288","Alabama","2020-11-28",-19.906976744186,4.92307692307692
"289","Alabama","2020-11-29",-18.3846153846154,-31.4117647058824
"290","Alabama","2020-11-30",-6.97368421052632,-23.375
"291","Alabama","2020-12-01",-2.33333333333333,-14.5
"292","Alabama","2020-12-02",-4.31578947368421,-3.33333333333333
"293","Alabama","2020-12-03",-3.15,-9.08333333333333
"294","Alabama","2020-12-04",-11.8,-19.5882352941176
"295","Alabama","2020-12-05",-7.83720930232558,7.25
"296","Alabama","2020-12-06",-10.6315789473684,-5.66666666666667
"297","Alabama","2020-12-07",-7.02564102564103,-18.4666666666667
"298","Alabama","2020-12-08",-7.07692307692308,-13.5833333333333
"299","Alabama","2020-12-09",-5,-3.15384615384615
"300","Alabama","2020-12-10",-7.825,-3.35714285714286
"301","Alabama","2020-12-11",-10,0.75
"302","Alabama","2020-12-12",-10.7906976744186,-5.625
"303","Alabama","2020-12-13",-9.55263157894737,-3.28571428571429
"304","Alabama","2020-12-14",-8.12820512820513,-26.8125
"305","Alabama","2020-12-15",-4.66666666666667,-17.25
"306","Alabama","2020-12-16",-4.94736842105263,-27.3571428571429
"307","Alabama","2020-12-17",-6.25,-20.625
"308","Alabama","2020-12-18",-8.02222222222222,-10.9375
"309","Alabama","2020-12-19",-7.2093023255814,-5.71428571428571
"310","Alabama","2020-12-20",-6.47368421052632,-14.6
"311","Alabama","2020-12-21",4.08108108108108,-5.13333333333333
"312","Alabama","2020-12-22",9.47368421052632,-0.0833333333333333
"313","Alabama","2020-12-23",24.3611111111111,-2.58333333333333
"314","Alabama","2020-12-24",-6.45,-32.8125
"315","Alabama","2020-12-25",-86.3488372093023,-41.875
"316","Alabama","2020-12-26",-20.8604651162791,-13.6
"317","Alabama","2020-12-27",-16.7894736842105,-1.5
"318","Alabama","2020-12-28",-6.26315789473684,-10
"319","Alabama","2020-12-29",-5.07692307692308,1.54545454545455
"320","Alabama","2020-12-30",5,12
"321","Alabama","2020-12-31",8.6578947368421,-16
"322","Alabama","2021-01-01",-43.4347826086956,-23
"323","Alabama","2021-01-02",-13.0232558139535,-5.46153846153846
"324","Alabama","2021-01-03",-11.5526315789474,-8.625
"325","Alabama","2021-01-04",1.02702702702703,-17.4
"326","Alabama","2021-01-05",-2.23076923076923,-10.3076923076923
"327","Alabama","2021-01-06",-5.68421052631579,-12.8461538461538
"328","Alabama","2021-01-07",-14.8292682926829,-36.9411764705882
"329","Alabama","2021-01-08",-14.5777777777778,-32.9411764705882
"330","Alabama","2021-01-09",-10.4883720930233,-24.9411764705882
"331","Alabama","2021-01-10",-10.2631578947368,-23.75
"332","Alabama","2021-01-11",-13.1,-41.5294117647059
"333","Alabama","2021-01-12",-9.41025641025641,-21.1428571428571
"334","Alabama","2021-01-13",-8.97435897435897,-18.5714285714286
"335","Alabama","2021-01-14",-12.1707317073171,-15.2666666666667
"336","Alabama","2021-01-15",-15.5909090909091,-19.1875
"337","Alabama","2021-01-16",-14.8139534883721,-10.2352941176471
"338","Alabama","2021-01-17",-15.6842105263158,-9.1875
"339","Alabama","2021-01-18",-11.825,-10.6
"340","Alabama","2021-01-19",-13.8461538461538,-14.9285714285714
"341","Alabama","2021-01-20",-13.3589743589744,-12
"342","Alabama","2021-01-21",-17.2926829268293,-30.125
"343","Alabama","2021-01-22",-18.6590909090909,-24.5882352941176
"344","Alabama","2021-01-23",-13.6976744186047,10.8666666666667
"345","Alabama","2021-01-24",-17.9487179487179,-9.625
"346","Alabama","2021-01-25",-16.5128205128205,-22.7142857142857
"347","Alabama","2021-01-26",-13.8717948717949,-9.69230769230769
"348","Alabama","2021-01-27",-11.65,-14.3571428571429
"349","Alabama","2021-01-28",-13.9756097560976,-22.0714285714286
"350","Alabama","2021-01-29",-14.5454545454545,-15.5625
"351","Alabama","2021-01-30",-10.7906976744186,5.25
"352","Alabama","2021-01-31",-15.6052631578947,-13.375
"353","Alabama","2021-02-01",-13.1282051282051,-33.2941176470588
"354","Alabama","2021-02-02",-10.7435897435897,-17
"355","Alabama","2021-02-03",-4.86842105263158,-10.4285714285714
"356","Alabama","2021-02-04",-11.275,-19.3571428571429
"357","Alabama","2021-02-05",-13.8222222222222,-20.0588235294118
"358","Alabama","2021-02-06",-15.2558139534884,-20.7777777777778
"359","Alabama","2021-02-07",-17.4473684210526,-24.5294117647059
"360","Alabama","2021-02-08",-12.2820512820513,-13.5333333333333
"361","Alabama","2021-02-09",-10.5641025641026,-8.38461538461539
"362","Alabama","2021-02-10",-6.68421052631579,6.91666666666667
"363","Alabama","2021-02-11",-14.5609756097561,-34.3333333333333
"364","Alabama","2021-02-12",-12.2954545454545,-29.2941176470588
"365","Alabama","2021-02-13",-9.58139534883721,-25.7222222222222
"366","Alabama","2021-02-14",-8.39473684210526,-31.8888888888889
"367","Alabama","2021-02-15",-34.9512195121951,-53.5882352941176
"368","Alabama","2021-02-16",-42.0487804878049,-49.3529411764706
"369","Alabama","2021-02-17",-15.6,-26.3571428571429
"370","Alabama","2021-02-18",-22.0975609756098,-38.6111111111111
"371","Alabama","2021-02-19",-15.6666666666667,-26.3333333333333
"372","Alabama","2021-02-20",-9.34883720930233,14
"373","Alabama","2021-02-21",-9.60526315789474,8.92857142857143
"374","Alabama","2021-02-22",-9.13157894736842,-12.8
"375","Alabama","2021-02-23",-4.53846153846154,6.63636363636364
"376","Alabama","2021-02-24",-0.552631578947368,18.5833333333333
"377","Alabama","2021-02-25",-4.28205128205128,5.41666666666667
"378","Alabama","2021-02-26",-8.51111111111111,-16.5
"379","Alabama","2021-02-27",-2.72093023255814,27.7333333333333
"380","Alabama","2021-02-28",-3.42105263157895,13.2307692307692
"381","Alabama","2021-03-01",-5.25641025641026,-29.1875
"382","Alabama","2021-03-02",-8.97435897435897,-26.5
"383","Alabama","2021-03-03",6.97368421052632,5.08333333333333
"384","Alabama","2021-03-04",-0.102564102564103,10.5833333333333
"385","Alabama","2021-03-05",-5.02272727272727,0.9375
"386","Alabama","2021-03-06",0.302325581395349,37.75
"387","Alabama","2021-03-07",-0.864864864864865,25.5
"388","Alabama","2021-03-08",-2.63157894736842,7.5
"389","Alabama","2021-03-09",-0.641025641025641,15.1818181818182
"390","Alabama","2021-03-10",2.73684210526316,18.5
"391","Alabama","2021-03-11",-1.74358974358974,11.6666666666667
"392","Alabama","2021-03-12",-2.37209302325581,22.4666666666667
"393","Alabama","2021-03-13",7.04761904761905,58.4545454545455
"394","Alabama","2021-03-14",7.72222222222222,41.1666666666667
"395","Alaska","2020-02-15",6.375,12.5
"396","Alaska","2020-02-16",10,36
"397","Alaska","2020-02-17",0,3.5
"398","Alaska","2020-02-18",-2.125,-9
"399","Alaska","2020-02-19",-4.625,-3.5
"400","Alaska","2020-02-20",0.5,2
"401","Alaska","2020-02-21",-0.25,-2.5
"402","Alaska","2020-02-22",6.125,12.5
"403","Alaska","2020-02-23",7.125,23.5
"404","Alaska","2020-02-24",0.625,3
"405","Alaska","2020-02-25",2.25,2
"406","Alaska","2020-02-26",8.25,5
"407","Alaska","2020-02-27",8,14.5
"408","Alaska","2020-02-28",11,15
"409","Alaska","2020-02-29",11.5,9
"410","Alaska","2020-03-01",13.75,-3.66666666666667
"411","Alaska","2020-03-02",8.25,6.5
"412","Alaska","2020-03-03",14.375,-5
"413","Alaska","2020-03-04",8.875,3
"414","Alaska","2020-03-05",9.25,6
"415","Alaska","2020-03-06",7.625,6
"416","Alaska","2020-03-07",16.25,18
"417","Alaska","2020-03-08",8.5,33.5
"418","Alaska","2020-03-09",3.875,7
"419","Alaska","2020-03-10",11.25,9.5
"420","Alaska","2020-03-11",11.875,13
"421","Alaska","2020-03-12",15.75,15.5
"422","Alaska","2020-03-13",6.375,11
"423","Alaska","2020-03-14",6.5,30
"424","Alaska","2020-03-15",8.25,60
"425","Alaska","2020-03-16",3.375,29.5
"426","Alaska","2020-03-17",-6.875,5.5
"427","Alaska","2020-03-18",-14,5.5
"428","Alaska","2020-03-19",-26.4444444444444,7
"429","Alaska","2020-03-20",-26.625,23.5
"430","Alaska","2020-03-21",-31.875,-4.5
"431","Alaska","2020-03-22",-30,86.5
"432","Alaska","2020-03-23",-33.5,21
"433","Alaska","2020-03-24",-34.25,18
"434","Alaska","2020-03-25",-41.625,8
"435","Alaska","2020-03-26",-40.125,38.5
"436","Alaska","2020-03-27",-40.5,0
"437","Alaska","2020-03-28",-46.75,16.5
"438","Alaska","2020-03-29",-50.125,34.5
"439","Alaska","2020-03-30",-41.625,20
"440","Alaska","2020-03-31",-37.375,20
"441","Alaska","2020-04-01",-36.375,0.5
"442","Alaska","2020-04-02",-41.75,-12.5
"443","Alaska","2020-04-03",-41.125,6.5
"444","Alaska","2020-04-04",-42.875,21
"445","Alaska","2020-04-05",-41.5,43.5
"446","Alaska","2020-04-06",-36.4,3.5
"447","Alaska","2020-04-07",-36.6,1.5
"448","Alaska","2020-04-08",-35.6,18
"449","Alaska","2020-04-09",-35,22
"450","Alaska","2020-04-10",-37.6,29
"451","Alaska","2020-04-11",-37.6,32.5
"452","Alaska","2020-04-12",-54.25,5
"453","Alaska","2020-04-13",-33.2,7
"454","Alaska","2020-04-14",-28.4,21.5
"455","Alaska","2020-04-15",-20.8,-7
"456","Alaska","2020-04-16",-25.4,5.5
"457","Alaska","2020-04-17",-29.2,-6
"458","Alaska","2020-04-18",-28.4,50.5
"459","Alaska","2020-04-19",-24,56.5
"460","Alaska","2020-04-20",-21.8,11.5
"461","Alaska","2020-04-21",-24,10.5
"462","Alaska","2020-04-22",-20.2,37
"463","Alaska","2020-04-23",-23.4,28.5
"464","Alaska","2020-04-24",-23.8,14.6666666666667
"465","Alaska","2020-04-25",-18.2,105
"466","Alaska","2020-04-26",-11.5,136.5
"467","Alaska","2020-04-27",-11.25,60
"468","Alaska","2020-04-28",-10.2,86
"469","Alaska","2020-04-29",-7.2,67.5
"470","Alaska","2020-04-30",-11.6,50
"471","Alaska","2020-05-01",-11.8,27.6666666666667
"472","Alaska","2020-05-02",-8,123.5
"473","Alaska","2020-05-03",-4.25,136
"474","Alaska","2020-05-04",-5.75,56
"475","Alaska","2020-05-05",-1,98.5
"476","Alaska","2020-05-06",-0.8,115.5
"477","Alaska","2020-05-07",-7,74
"478","Alaska","2020-05-08",-8.2,37.3333333333333
"479","Alaska","2020-05-09",-0.2,152.5
"480","Alaska","2020-05-10",7,163
"481","Alaska","2020-05-11",-3,70
"482","Alaska","2020-05-12",-0.4,124.5
"483","Alaska","2020-05-13",5,138
"484","Alaska","2020-05-14",-4.66666666666667,53.6666666666667
"485","Alaska","2020-05-15",-3,80.3333333333333
"486","Alaska","2020-05-16",-1.83333333333333,162
"487","Alaska","2020-05-17",11,186
"488","Alaska","2020-05-18",1.5,80.5
"489","Alaska","2020-05-19",0.166666666666667,91.5
"490","Alaska","2020-05-20",4.33333333333333,109
"491","Alaska","2020-05-21",0.833333333333333,66
"492","Alaska","2020-05-22",1.16666666666667,53.3333333333333
"493","Alaska","2020-05-23",0.333333333333333,120.5
